,Voltage (V),Current (I),Power (W),Power_Factor,Temperature (°C),Humidity (%),Shift,Energy_Efficiency,Hour,Humidity_Category,Humidity_Category_Encoded
2903,219.99291181877638,5.014070084117774,1174.5260133492188,0.8539196839948877,19.966049107109605,62.4409702436452,Night,1002.9508821629402,0,High,2
2904,212.4141315166416,5.756671211775174,1152.0188104954457,0.8591619503255076,22.304521394586384,59.94938771470888,Night,989.7707280369384,0,Medium,1
2905,223.75289583760883,5.014070084117774,948.3709194908546,0.9236042447165962,20.91380958559219,62.37001270228855,Night,875.9194068075346,0,High,2
2906,217.91902797557373,4.333947747345108,854.0026524050784,0.8681466627782878,24.782083922264253,59.58880082002729,Night,741.3995526892749,0,Medium,1
2907,214.3496533047982,5.15115425139684,1017.6656611498378,0.9145447934820012,21.153198984706773,47.82288667828075,Night,930.7008319100026,0,Low,0
2908,217.7499357100209,4.926657803092546,1022.3704229462228,0.9836482417990254,21.696735268387343,65.85098368164606,Night,1005.652868998378,0,High,2
2909,226.28574608431288,5.320345283293914,1099.289066107311,0.8912660202576278,23.375548789409635,66.4976435523222,Night,979.7589910621875,0,High,2
2910,217.3233245649189,5.589253582053563,1239.6081759638505,0.9184477799342036,21.8736988244021,47.478195115202304,Night,1138.5153772022861,0,Low,0
2911,221.7922680910481,5.5026145913043525,1342.0246924188527,0.9037963482095296,27.46984201217148,49.39105398591353,Night,1212.9170162151763,0,Low,0
2912,216.34521862142265,5.884522347317122,1171.4487797093748,0.9381757749947548,24.5817467134803,49.425855878041695,Night,1099.0248667705025,0,Low,0
2913,223.7896092496181,4.796512818314023,1142.3720565007186,0.8771382902912183,22.7248823295288,41.15611277209794,Night,1002.0182725155033,0,Low,0
2914,223.42753869395105,4.412773484496362,1102.598216168168,0.8863915006187997,23.396398158617167,34.5974649724395,Night,977.3336874089141,0,Low,0
2915,229.2430441664821,5.101825279895771,1209.3028165395883,0.9702274991909614,17.919048966968475,40.47918091629414,Night,1173.2988474557908,0,Low,0
2916,219.12218027250395,4.221486240382371,951.5060345122032,0.9635870713404472,25.06301968297984,63.76415233838672,Night,916.8589131583764,0,High,2
2917,223.34327402378955,4.577702246663263,1104.7464861486574,0.9604865564418896,23.59301100658045,51.72224911480464,Night,1061.0941482222017,0,Medium,1
2918,220.4903376976947,4.415776110526289,898.4606787516864,0.9579287453045054,22.3925249904652,64.00792594881872,Night,860.6613107020372,0,High,2
2919,226.47935890931507,4.793127433594162,1045.4757820185646,0.9143212490846212,23.640137908758483,50.0037480373111,Night,955.9007229029352,0,Medium,1
2920,219.99291181877638,4.222433150004431,838.9734339964955,0.9520447081545091,23.85371017563695,43.94458058390154,Night,798.7402181185798,0,Low,0
2921,223.7250265643864,4.063683489096196,892.3072493459506,0.9042086745020964,21.614815336113463,37.41250001774255,Night,806.8319551797136,0,Low,0
2922,219.0265135194166,5.313588009260064,1259.6204541188415,0.8640993412265272,23.177408974679334,52.68879249247149,Night,1088.43720459955,0,Medium,1
2923,219.67905911445752,5.22049795657961,1211.4061479552413,0.9050724498308448,24.484034636475187,67.43426822510267,Night,1096.4103300699971,0,High,2
2924,220.45876242224188,5.416717872077323,1247.3987253635514,0.8722128261919103,23.26585814170464,63.57660827096547,Night,1087.9971676375299,0,High,2
2925,221.2612019821334,5.320772880542688,1185.0571311910337,0.9047192352885514,21.82030452458536,50.0037480373111,Night,1072.1439815043966,0,Medium,1
2926,219.41885478439025,4.228589362284767,998.994321923671,0.8916395301508041,22.888248909635514,60.56696327163911,Night,890.7428278233432,0,High,2
2927,221.07356591585264,4.582157762751293,1002.7509256368544,0.9338824933895096,25.0288337460899,51.1101318160413,Night,936.4515346823842,0,Medium,1
2928,227.8905902878109,4.2590532198007045,902.595263478386,0.9006156581697793,23.80169338065426,36.78105475040376,Night,812.891427278512,0,Low,0
2929,224.9272484280761,5.685944804097126,1365.2730828432298,0.948782552873085,19.876971019321328,41.4217824188336,Night,1295.3472809089064,0,Low,0
2930,224.3457729624845,5.014070084117774,1178.1927468971269,0.921700535346671,23.345815037422728,53.11571355132671,Night,1085.9408855566467,0,Medium,1
2931,217.72230236988065,4.403054005836485,873.0618343788494,0.978728918992156,23.050083855046346,42.65413699788457,Night,854.49086537492,0,Low,0
2932,215.5537958588584,4.682618480979787,933.8640225597854,0.8627435609490541,24.439294585136278,61.26267036107571,Night,805.6851722654371,0,High,2
2933,224.7765027911888,5.933229984528428,1362.7399858613528,0.9462792864097864,22.145985217071217,44.92867044562762,Night,1289.5326213829633,0,Low,0
2934,224.38023396264896,5.188318715759303,1189.088193056267,0.9441355628598056,21.31092372562862,34.55585918768813,Night,1122.660450441128,0,Low,0
2935,227.3633533787549,5.602311194602315,1212.6664306110777,0.983087716637778,19.282512563913077,61.301774121330894,Night,1192.157472312729,0,High,2
2936,216.98009687015383,4.529182069537458,1027.394275328731,0.9020172613861114,20.598871334102327,57.92520733091608,Night,926.7273705957905,0,Medium,1
2937,218.85225672319825,4.420105840358611,1020.2913065419376,0.8927613157597027,24.373149617571507,40.126274138212,Night,910.8766092865665,0,Low,0
2938,211.80257918737283,5.567833857693097,1278.459771103407,0.8741350821899119,22.32235046023227,69.24460918826364,Night,1117.5465370899726,0,High,2
2939,218.03764446969564,5.37174491046288,1191.139090445674,0.887140392149741,21.696021851783485,46.12758094422662,Night,1056.707599802861,0,Low,0
2940,224.98285255289724,5.361955858423528,1273.7644945353366,0.9202647081857194,24.45598632310193,50.0037480373111,Night,1172.2005108608919,1,Medium,1
2941,217.667523103859,5.105269163658388,1167.5027629448475,0.9672798146743968,24.013066563988048,66.4179376105995,Night,1129.3018561731383,1,High,2
2942,223.20239897600413,5.127156685553098,1088.961313664504,0.8898001244872897,20.33147529032497,36.239863532570894,Night,968.9579124605182,1,Low,0
2943,219.04748447001091,5.471395010612508,1153.006646413914,0.8720838963320346,24.174046035008683,65.16087162682624,Night,1005.5185287013787,1,High,2
2944,221.6202851411078,4.54000496224239,1001.8271758108444,0.8880979859503836,18.423960783623016,58.15651457795785,Night,889.7206971079718,1,Medium,1
2945,214.2615430509217,4.705536931713912,911.2331203138305,0.8641297765039878,22.629265018390488,36.702510958230526,Night,787.4236725998218,1,Low,0
2946,220.4260472481695,5.74327354104011,1214.6695348138487,0.9797373582831196,22.361827336871336,56.58048728245745,Night,1190.0571212255059,1,Medium,1
2947,205.0443201454964,4.617730402024316,941.8936460393148,0.9721673812831146,23.94779319840923,64.98302470979382,Night,915.6782793172456,1,High,2
2948,219.0655192091901,5.092619142758598,1028.1683251245454,0.8931888403779213,22.37925528605958,61.9606163193652,Night,918.3484740313023,1,High,2
2949,211.8476337814243,5.405278928013368,1059.5055871990392,0.8845782942304614,21.09709813177977,60.42427890063262,Night,937.2156450521694,1,High,2
2950,226.02997258273408,5.999849653666353,1346.174583046291,0.9767556239690882,21.224063984634807,36.45344593333039,Night,1314.883594834707,1,Low,0
2951,223.88703676382252,4.870582662990664,1140.8319601681667,0.8502480731849338,26.91064302540827,37.62496442102975,Night,969.9901759607749,1,Low,0
2952,222.3333549098304,4.856185753249887,1151.7612854416504,0.9340808539187884,21.65836648736627,51.90865819940083,Night,1075.838165015938,1,Medium,1
2953,227.6050311357969,5.685176758867335,1305.960636774353,0.978240526532394,22.656162775679903,53.205840666054655,Night,1277.5436209487236,1,Medium,1
2954,215.2554173958758,5.611006222519727,1201.699854464714,0.9211980484468894,17.38859923988696,67.74496254474141,Night,1107.0035607518055,1,High,2
2955,219.99291181877638,5.462151763469097,1220.479342299711,0.8504153743439488,19.74510620608694,48.747253386262216,Night,1037.9143967608652,1,Low,0
2956,219.99291181877638,4.926459274818058,1038.815288643087,0.8806420001139218,22.406239515815,42.10010429045488,Night,914.824373539569,1,Low,0
2957,218.8172235639053,4.647878240321432,945.1439919176332,0.9791418231448707,18.108528292414068,37.63091644922486,Night,925.4300113806523,1,Low,0
2958,225.6781007359147,5.014070084117774,1246.206350526588,0.8523831393851761,22.405227715745934,32.166838235036394,Night,1062.2452813835962,1,Low,0
2959,214.46853243794183,5.752446586263282,1225.084382299529,0.9052691672488482,19.8250231520142,32.746142977233255,Night,1109.0311185738642,1,Low,0
2960,215.87742919236163,5.767554916417173,1317.379600474682,0.9605642616866168,19.17640246442116,52.96667705512054,Night,1265.4277632909732,1,Medium,1
2961,216.95705138380148,4.216996690140877,952.2505740539448,0.9673327391159005,19.75525151928705,37.05047832331242,Night,921.143156124291,1,Low,0
2962,217.35511145967996,4.8567005676263015,1102.598216168168,0.9168651105680138,24.236808711578583,64.0646838160333,Night,1010.9338353791221,1,High,2
2963,214.71721178619876,4.929443912397499,1060.6183693598382,0.8825477252425993,21.81736214147593,53.85887279165656,Night,936.0463292290401,1,Medium,1
2964,226.11541533547663,5.014070084117774,1331.49237180173,0.9339586604760622,19.298437488697587,50.0037480373111,Night,1243.5588320020388,1,Medium,1
2965,218.70572799815085,5.355996030485169,1153.5522937707617,0.8869289244180222,22.63876284516973,47.0984732903801,Night,1023.118895174044,1,Low,0
2966,221.7625248417844,4.814492834524141,1076.7644880334556,0.8857369961194282,22.716321984001908,53.83107980006944,Night,953.730143158827,1,Medium,1
2967,217.1482431679316,4.052115771971186,964.7475408528088,0.9199696224133346,20.26298081675467,51.01713212569676,Night,887.5384308825516,1,Medium,1
2968,210.89698349725745,5.130770320198392,1149.7796769810736,0.8715972169415258,22.91268586683914,69.46706998653308,Night,1002.1447665526304,1,High,2
2969,221.3502867919571,4.1921519512767125,1002.8577379595532,0.8507730069762787,22.976569670449752,61.87279572973115,Night,853.204293293278,1,High,2
2970,210.4387251229011,5.668899914695526,1080.7322079458115,0.8971485303808189,22.634456609534173,53.81600328780752,Night,969.5773120938023,1,Medium,1
2971,219.65682976957265,5.014070084117774,1122.2366226591255,0.9187363536993042,19.55300168569296,54.2634395723843,Night,1031.0395826896668,1,Medium,1
2972,213.15842480583595,4.9210183198163575,961.8435408434524,0.9487112548653454,18.51110615454378,39.95206850629565,Night,912.5117926177188,1,Low,0
2973,229.93637999615405,4.8584215590834,1064.2276173915309,0.9593561360646004,17.45217089915065,59.39011773679061,Night,1020.973294913975,1,Medium,1
2974,224.5568136108736,5.794677931137537,1286.112114306417,0.9428926895587082,19.49556360527093,69.31331451875866,Night,1212.6657105324143,1,High,2
2975,219.99291181877638,4.576916700836257,1038.0178619487356,0.9377112432443696,20.039650340501712,35.17725222185909,Night,973.3610198378112,1,Low,0
2976,226.31853338827332,4.498039924213542,1018.1590428898736,0.9432048211247208,20.17107180552585,55.49044791876398,Night,960.3325179254601,1,Medium,1
2977,215.7684201126713,5.878394865651524,1370.6494084848969,0.8880137124613539,20.618201312882903,50.71525286081177,Night,1217.155469711632,1,Medium,1
2978,222.71739689335047,5.618491673506965,1361.4173451498862,0.9035305852150396,24.147242794867346,64.01644770764278,Night,1230.082210585182,1,High,2
2979,220.9990521685936,5.641251186134389,1162.8127277823555,0.936301110139939,19.97076196688284,30.00187479166426,Night,1088.7428479074701,1,Low,0
2980,221.3201004066684,4.390387628551851,1040.264788802651,0.8591798924495562,20.52101228137076,35.46339549614451,Night,893.774589362522,1,Low,0
2981,226.36176750053383,4.286591982861869,966.7734736279292,0.8913455490094998,16.952014931691345,31.482911444755644,Night,861.7292326187078,1,Low,0
2982,223.66246051389905,5.014070084117774,897.8340689364669,0.9068986522660714,25.011773837134506,36.51733073479831,Night,814.2445070770449,1,Low,0
2983,221.4436183141251,4.47408301783736,1047.218270453526,0.924681695599551,17.89264291821214,58.317451213149965,Night,968.3435659857956,1,Medium,1
2984,211.7255628188585,5.5483809834286495,1079.1437439657564,0.9181074950305346,19.07936994494624,35.58685697529275,Night,990.7699595502731,1,Low,0
2985,219.99291181877638,4.4800768375283,1037.8647028451085,0.9505384629415592,21.853140214520245,50.0037480373111,Night,986.5303193836875,1,Medium,1
2986,219.38645533202137,5.458206567189753,1238.3768812667995,0.9162797345583046,20.922693206405444,64.72823030880923,Night,1134.6996400502842,1,High,2
2987,220.4668618713833,4.503816530734843,1067.4649215105069,0.9765781977354984,23.685288831937395,50.0037480373111,Night,1042.462969194596,1,Medium,1
2988,214.3489813766304,4.790584995901344,1128.408567863468,0.9032445679013384,21.807547626234143,31.07145663520506,Night,1019.2289092960063,1,Low,0
2989,219.99291181877638,5.966324579822817,1389.5211978830464,0.923552038864662,20.17355260774056,69.59393097231239,Night,1283.295135350555,1,High,2
2990,227.58197027626787,4.489623462568272,938.6398853705848,0.8504494545442838,22.392885525302887,56.93098262215491,Night,798.2657785269229,1,Medium,1
2991,223.0105916019624,4.752741254596535,989.220591122391,0.8934669139024665,22.59592774870568,35.62780886969635,Night,883.8358687188963,1,Low,0
2992,220.36018430641872,4.602174360930428,978.3609727303008,0.971320216823959,18.921585705542142,42.26767959657537,Night,950.3017921644952,1,Low,0
2993,218.93895515049425,4.219249972660005,850.5139379626778,0.8967006952434808,22.136550984007627,69.40020613092078,Night,762.6564394854039,1,High,2
2994,215.24040769988883,5.014070084117774,1139.4515925617934,0.8854460866665447,19.73455679176635,39.08866296215746,Night,1008.9229535798021,1,Low,0
2995,220.3874025925943,4.757381326666005,1005.8714462651732,0.926095174741911,19.94070843968406,60.1130626051242,Night,931.5326927968443,1,High,2
2996,219.99291181877638,5.38977417161456,1306.2140118141967,0.8610222137818901,20.40211450092665,39.6472830858249,Night,1124.6792801251836,1,Low,0
2997,213.79119712259188,5.635189093903092,1253.5683827987018,0.924424718431056,19.32326872265144,45.93870521935752,Night,1158.829599302764,1,Low,0
2998,221.67088208622448,5.088499428991277,1054.2998669902818,0.8925132117539063,19.18422986673509,65.22817006986625,Night,940.9765604392126,1,High,2
2999,219.22370475587627,4.064392844174674,886.7420026316299,0.9036344045824144,21.99143502667672,31.137557649669752,Night,801.2905815662507,1,Low,0
3000,210.46096221061305,5.237844712469443,1095.060724034036,0.9607911006072004,16.932696470162707,42.28940637554963,Night,1052.1245982763792,2,Low,0
3001,215.69807494610248,4.110781460041879,885.3596834440636,0.9426749626059764,17.83590143367468,49.48770833602576,Night,834.6064064834718,2,Low,0
3002,219.99291181877638,5.014070084117774,1148.515654368127,0.912454853037338,21.27720473774532,55.01978951307368,Night,1047.9686826175512,2,Medium,1
3003,229.43843828670092,5.370059898538377,1116.5700004160262,0.9308522838318916,19.75052001348884,31.12966619846155,Night,1039.3617349454341,2,Low,0
3004,222.7827656226688,4.395535255235037,1015.7365574205936,0.957360225744832,21.84792741963052,46.42683865754639,Night,972.425779909458,2,Low,0
3005,213.3225921545005,5.638692297443543,1199.779155845646,0.9544097243274664,20.54935118923796,43.771487276202365,Night,1145.0808933844835,2,Low,0
3006,222.4301814470882,5.822170263148097,1102.598216168168,0.875945039477165,17.134663476058275,31.074664076735328,Night,965.8154379888775,2,Low,0
3007,212.26348005530815,5.626173928227639,1269.5513208812426,0.8921286910798887,19.89632974770764,44.214708430695055,Night,1132.6031581565267,2,Low,0
3008,225.41345526943536,4.610218380424165,983.1993912425928,0.8987531703352435,20.808346890274805,67.26753156466066,Night,883.6535699509617,2,High,2
3009,217.64437674091064,5.173286024891269,1024.2471849852088,0.8762559206007006,20.17592355810621,40.985137709335646,Night,897.5026600018903,2,Low,0
3010,219.53181905630416,5.829630298382456,1331.808648501237,0.8517026035608826,18.73989173076402,53.42365190070221,Night,1134.304893373404,2,Medium,1
3011,226.6289832377109,4.641329452445699,1152.367666483736,0.8743554176304337,19.097158468802466,41.92382829477143,Night,1007.5789122921952,2,Low,0
3012,213.5641821570788,5.64005564453085,1191.663632030096,0.9631542057914082,18.49347133256676,34.2666448252283,Night,1147.755839078452,2,Low,0
3013,213.01440907443504,4.0189502625233935,814.9354938367899,0.9199696224133346,16.931853829895065,41.58893920161116,Night,749.715898556256,2,Low,0
3014,217.08200336827,4.007293405569353,810.1782821980535,0.8978321237782053,16.625379336279476,48.83036555640104,Night,727.4040877448565,2,Low,0
3015,225.19189425509657,5.519423320677935,1190.0913698656454,0.935168222388125,20.29951528477354,41.84833591385759,Night,1112.9356308367044,2,Low,0
3016,212.4032696226158,5.522895164254242,1132.7081300400928,0.9535767775485507,17.745176291689333,54.966772846162456,Night,1080.1241685466764,2,Medium,1
3017,205.8392220094472,5.577954375704588,1102.598216168168,0.8996198896229207,20.607914581139408,67.9635488792781,Night,991.9192855276365,2,High,2
3018,217.74420570795505,5.860053675776324,1315.6524050147257,0.9152504778148964,18.235212817869627,32.77086256068371,Night,1204.1514923280454,2,Low,0
3019,222.7587039995546,4.235812623640569,900.7570896794448,0.8589898503338161,16.76768635859998,58.680174426973245,Night,773.74119765087,2,Medium,1
3020,226.00130874869416,4.463969969967376,918.262464554509,0.9335926750697472,18.54673798317226,30.050256283772526,Night,857.2831106995831,2,Low,0
3021,217.684193189573,5.807449840747616,1232.1500498266948,0.8998969933773058,23.520023211938664,50.0037480373111,Night,1108.8081252287402,2,Medium,1
3022,217.94286696442,4.354472395544707,1016.5265625065422,0.9106933106641104,19.1087063236008,35.31677418841343,Night,925.7439405870907,2,Low,0
3023,225.76950367127876,5.364458535153168,1210.7318336381263,0.9091640865125694,20.560322744306895,49.19722016774599,Night,1100.7539015412954,2,Low,0
3024,210.6512915015229,5.060926000081631,1165.1909169682328,0.938537300423956,19.574865773337383,50.0037480373111,Night,1093.575137689879,2,Medium,1
3025,218.05739612408496,4.166387353703015,909.1696181773416,0.9301451488536272,16.395538356462996,58.88607071045608,Night,845.6597098327588,2,Medium,1
3026,220.9521194496253,4.5705273238830655,964.605189985116,0.9090948466887196,22.07254503482323,31.171261804909584,Night,876.9176073046623,2,Low,0
3027,222.2460936064252,5.040744432881936,1051.5705667974985,0.852373703008702,18.64766718492124,49.81727098906205,Night,896.3310979961434,2,Low,0
3028,217.4509665340456,5.704700233367668,1288.7538184927666,0.9369347660483932,16.49098639379172,57.04394550614767,Night,1207.4782574234937,2,Medium,1
3029,220.1722050585292,5.415076979229347,1200.9245525908264,0.9731408463648058,18.056253990843278,39.502024239718,Night,1168.6687355285126,2,Low,0
3030,207.55836323293505,5.243766322909866,1111.025783172862,0.9577372200231457,18.636951377009773,53.1719254847556,Night,1064.070744950015,2,Medium,1
3031,216.7087579383308,4.99206577988283,1137.0248505732231,0.9874261885150116,20.51712655671318,40.4712565986357,Night,1122.7281144483684,2,Low,0
3032,222.26754356277235,4.597367967628268,1068.0133810568914,0.8694705473228999,17.62537878347135,38.56389042743905,Night,928.6061789757161,2,Low,0
3033,215.0885298287266,4.238489822638522,828.3919254240027,0.8811528073902994,24.19634398047826,62.73557657410143,Night,729.9398707068156,2,High,2
3034,220.294921107948,4.818152069132191,1125.645267231431,0.925497445131077,20.011890939641063,43.3165336512256,Night,1041.781818946578,2,Low,0
3035,222.2343625040135,4.057036987822585,907.5101741874686,0.8830234383281329,20.117169213059174,62.55918267870357,Night,801.3527543287813,2,High,2
3036,218.2872539957112,4.422111778533701,944.384088743956,0.8548369693794365,14.914013294753593,38.67637647114212,Night,807.2944323520442,2,Low,0
3037,220.85231885498283,4.864966751745319,1082.501656656152,0.9063203586629524,18.58335216829209,44.23462282070753,Night,981.0932897138437,2,Low,0
3038,215.18633717357693,4.83721037134383,1064.3117600658206,0.8902702627815575,19.534020325027523,34.10635254638872,Night,947.5251103153001,2,Low,0
3039,218.96694360151977,4.088590861993985,832.5092107387061,0.8869265183922436,16.529199374620024,49.86001553177044,Night,738.3744958099552,2,Low,0
3040,223.0510808479461,5.178120307050582,1135.9085298513514,0.9834441943833948,21.73528311839357,45.26377169579569,Night,1117.1026490328886,2,Low,0
3041,220.78486480484216,5.099368511706473,1088.8418941790708,0.8833835762771629,20.011890939641063,30.23826478635316,Night,961.8650464803077,2,Low,0
3042,217.0673436521803,4.156208608041826,875.185635480694,0.8681205599662357,18.0396014800079,48.59420510779165,Night,759.766643947906,2,Low,0
3043,221.121082021454,5.886326104920879,1195.2078607694573,0.8675446961070992,19.49110200739727,32.97658545791019,Night,1036.896240356055,2,Low,0
3044,223.5730489531831,4.19876555790172,874.8677374940586,0.962885370288394,17.425996663055397,63.47824183080967,Night,842.3973453703361,2,High,2
3045,209.7502936071126,5.709668302474672,1116.6063083647389,0.9500787304337436,21.084276470102008,49.74772697308102,Night,1060.8639038454803,2,Low,0
3046,225.7953703247795,4.000619463830012,880.4175940588,0.8681280673793886,20.58101954994733,57.60202786094364,Night,764.3152244170772,2,Medium,1
3047,218.31872630659464,5.764562190090766,1357.806333822574,0.8807654366405101,19.266122471142072,62.845439824823785,Night,1195.9088884824896,2,High,2
3048,222.1274496662012,4.039439464408625,844.5157995978756,0.9546280211820942,19.711661038963577,32.04711623001012,Night,806.198446627134,2,Low,0
3049,225.98623461822612,5.515624063784232,1225.562658268513,0.888446295696846,15.502834053886646,43.48791003411005,Night,1088.8466038830397,2,Low,0
3050,213.14163151384767,4.723381622600506,968.8168487560554,0.9874158905220292,21.36008144729699,31.00471307768492,Night,956.6251514672065,2,Low,0
3051,216.45279498786223,5.47643360027264,1253.5215834947576,0.9256798093269272,18.196455886960603,31.985063438790004,Night,1160.3596203966151,2,Low,0
3052,218.55725652062148,4.803490410849957,955.3788408688388,0.8768811158574124,20.414258966203956,31.513298049482422,Night,837.7536640476285,2,Low,0
3053,216.08123239437785,4.141815844663683,840.6518412001403,0.9702331836317826,19.83286440049588,49.11626164807187,Night,815.6283122135319,2,Low,0
3054,228.67468287918405,5.535013390790728,1192.468223090932,0.8947265764256129,20.32163822876055,48.02712190262504,Night,1066.9330107424837,2,Low,0
3055,215.71613953086603,4.14250537064273,981.7080974546624,0.8904330297090128,16.175728293247797,32.44961784531909,Night,874.1453155064258,2,Low,0
3056,217.22226610256567,5.844240871922436,1287.469012234849,0.8958417726832097,16.399318074662887,40.4947386540637,Night,1153.3685221951682,2,Low,0
3057,221.0219451580149,4.1019480715833225,841.1549709329926,0.9575476147512252,22.70594623330202,39.77964782027088,Night,805.4459360530232,2,Low,0
3058,213.98925236961955,4.958650555543031,1012.7541210109734,0.8742498129602327,15.139810161109065,41.86460536369625,Night,885.4001008685484,2,Low,0
3059,218.0215964412187,5.446068861701591,1108.4776342004373,0.9034500092365312,15.952389194631127,55.630495951553335,Night,1001.4541288568732,2,Medium,1
3060,221.58726630625088,5.014070084117774,980.9950614618346,0.9199696224133346,18.203231774399075,57.88269088894295,Night,902.4856562823899,3,Medium,1
3061,218.33569797808744,4.43446694918487,1025.7489093094014,0.9199696224133346,18.17585570611072,43.56285719400414,Night,943.6578367882597,3,Low,0
3062,219.53306570550023,5.518181922792055,1210.3943216299056,0.8977006272829807,16.975031462649365,61.5292255116276,Night,1086.5717417869241,3,High,2
3063,217.3533394377581,5.568589409577453,1242.1135814277827,0.8847442087731724,19.256415925750822,46.71440704027712,Night,1098.9527978067351,3,Low,0
3064,212.42764845409616,5.845389967908734,1199.8146223387816,0.93118505393257,19.79763512578589,50.89610763380614,Night,1117.2494438116246,3,Medium,1
3065,221.6079660566962,4.752330220862156,1064.4640757253464,0.9199696224133346,17.926362861059502,35.821984016779794,Night,979.2746138176061,3,Low,0
3066,228.7746653582362,5.0125034689946535,1091.133046631223,0.963805445205612,17.394968395161598,39.31581776263869,Night,1051.6399717869615,3,Low,0
3067,220.0920081539172,4.726256885692144,1000.2747991713215,0.9199696224133346,17.85669413788937,59.10220941683553,Night,920.2224293032148,3,Medium,1
3068,221.1263205862377,4.514163643702736,1028.5931923589274,0.9637221190208698,16.875788054021466,69.08168946078723,Night,991.2780109505866,3,High,2
3069,223.4636137755843,5.502065923075217,1143.5318237649897,0.915083340052004,14.44334789585746,58.18614222519528,Night,1046.4269207466264,3,Medium,1
3070,213.6533475172665,4.679303690033911,1023.1873823170135,0.8641599174563315,18.411004120866703,32.16793543288314,Night,884.1975238454303,3,Low,0
3071,228.512573290648,4.856298883984704,1187.9021359627416,0.9684830475802092,19.31018176804258,35.715654128015835,Night,1150.463080864236,3,Low,0
3072,221.011643982114,4.807347315248055,981.8212074503776,0.926668869494646,17.440032807185332,47.83114167737,Night,909.8231483539098,3,Low,0
3073,228.15928449544555,5.425322451293492,1336.2361992174615,0.934345740072634,13.187130255197332,59.30291451571762,Night,1248.5066004696828,3,Medium,1
3074,216.33483502238005,5.835591252221359,1156.2566112016095,0.9812487777572628,16.543278317506356,50.0037480373111,Night,1134.575386515334,3,Medium,1
3075,229.09030961278916,5.333512122614755,1184.933711683183,0.9282812078914956,19.467597176848138,60.03284546370059,Night,1099.9516971526184,3,High,2
3076,223.87577747017392,4.943165192188465,1131.1140867230224,0.8507816942949185,14.749123770451632,52.23342895837284,Night,962.3311591430623,3,Medium,1
3077,222.7652004292618,5.558410229477767,1252.9340820753491,0.9718862177404344,20.011890939641063,60.981727150423055,Night,1217.709366106294,3,High,2
3078,221.1701222717657,5.281942648244275,1073.9080737115928,0.8898651512452844,16.673794681336553,52.30550456451746,Night,955.6333704368985,3,Medium,1
3079,218.75735690962776,4.121220714235627,955.4442255879768,0.9202473689097606,17.49661561896924,54.10092711699453,Night,879.2450347373593,3,Medium,1
3080,226.00265829236935,4.191327172837683,1036.890076690054,0.8786841243585988,16.131930222649338,50.0037480373111,Night,911.0988490925205,3,Medium,1
3081,220.70179934924025,4.075833888147267,842.1940450949957,0.8915776995836963,15.202152190991908,58.80758947711312,Night,750.881429328884,3,Medium,1
3082,210.16465148206424,4.913632652412639,1114.2800232931793,0.9461308387293847,20.31142305510655,63.76057473009196,Night,1054.2546930177741,3,High,2
3083,214.414067691465,5.6517068686779295,1225.573857529064,0.910140269145308,20.011890939641063,64.85163231275288,Night,1115.4441205489557,3,High,2
3084,219.07077123903628,4.6261663387027046,1101.817926265113,0.9377982882813942,18.671674020851825,31.178122104704453,Night,1033.2829652491785,3,Low,0
3085,221.54999491582777,4.768320366184963,987.9834108797334,0.9653005967838132,19.169032460381647,54.98391203864757,Night,953.7009761347139,3,Medium,1
3086,219.71705755550053,5.818954216735781,1353.1947412032782,0.8977150831060883,18.32706691540653,69.58153336734327,Night,1214.7833295580226,3,High,2
3087,226.0948539489683,5.67380689063331,1169.874468914742,0.9295676053656458,19.17964179683319,53.47662626211557,Night,1087.4774086474833,3,Medium,1
3088,210.2444906798069,5.33009622476512,1206.5071444650064,0.958862305072239,15.933346646123429,36.85076030114479,Night,1156.8742216278408,3,Low,0
3089,220.7179396825258,4.533607564184503,1035.502994540748,0.9501172469877124,19.986317802223123,65.10432363232623,Night,983.8492544205876,3,High,2
3090,210.91010387306423,4.234082965376887,869.8381001687616,0.9255780810374592,19.77762937125171,40.572256594022704,Night,805.1030795674716,3,Low,0
3091,223.79856147742083,4.032117645360227,846.5186873938519,0.9036736915018296,17.93158204454834,31.800538382448373,Night,764.9766671624855,3,Low,0
3092,219.52770642779,4.214021345208842,983.6590427111176,0.9070502773726224,16.564507801520584,47.220718712975525,Night,892.2282075312075,3,Low,0
3093,222.0980498601206,4.585192887247885,1039.3898144260356,0.9106389296794772,14.663345475555888,34.01090773662129,Night,946.5088281286755,3,Low,0
3094,215.6805851970512,5.103580127158992,1070.013889726426,0.8988383740524613,17.53765500167991,34.60969147350268,Night,961.7695448552503,3,Low,0
3095,226.3973246582888,4.1280001655047736,924.0703433067192,0.9478705888845576,20.42013417465873,48.53156589689845,Night,875.8991004808952,3,Low,0
3096,225.2086233202943,5.014070084117774,1025.0333001565125,0.8675581353180561,14.698622948805529,54.50733648303643,Night,889.2759785226973,3,Medium,1
3097,222.91772151505944,4.3621614046158825,941.0775425025088,0.9854435769004188,19.026470487088968,66.2156824663493,Night,927.3788196243282,3,High,2
3098,219.3524137656828,5.263964185966612,1059.896037036628,0.9590579702760156,16.01749504702127,58.21011736050072,Night,1016.5017419839411,3,Medium,1
3099,222.89928642647567,5.014070084117774,1262.0358508686163,0.8917428273033483,16.158259835894714,63.704126064916814,Night,1125.4114178117668,3,High,2
